constraint_id,maximum,"constraint_type",minimum,generic_land_use_type_id,plan_type_id
2237,3,"far",0,3,647
2238,2,"far",0,3,648
2239,2,"far",0,3,649
2240,1.6,"far",0,3,650
2241,1.6,"far",0,3,651
2242,1.6,"far",0,3,653
2243,1.25,"far",0,3,654
2244,1.25,"far",0,3,655
2245,1.25,"far",0,3,656
2246,1.25,"far",0,3,657
2247,1.25,"far",0,3,658
2248,1.25,"far",0,3,659
2249,0.7,"far",0,3,660
2250,1.25,"far",0,3,661
2251,1.25,"far",0,3,662
2252,1.25,"far",0,3,663
2253,1.25,"far",0,3,664
2254,1.25,"far",0,3,665
2255,1.25,"far",0,3,666
2256,1,"far",0,3,667
2257,1,"far",0,3,668
2258,1,"far",0,3,669
2259,1,"far",0,3,670
2260,1,"far",0,3,671
2261,1.6,"far",0,3,675
2262,1.6,"far",0,3,679
2263,1.4,"far",0,3,684
2264,3.5,"far",0,3,685
2265,1.4,"far",0,3,689
2266,1,"far",0,3,693
2267,1.5,"far",0,3,698
2268,1.5,"far",0,3,699
2269,1.5,"far",0,3,701
2270,1.25,"far",0,3,702
2271,1.25,"far",0,3,703
2272,1.25,"far",0,3,704
2273,1.25,"far",0,3,705
2274,1.25,"far",0,3,706
2275,1.25,"far",0,3,707
2276,1.25,"far",0,3,708
2277,1.25,"far",0,3,709
2278,1.5,"far",0,3,710
2279,1,"far",0,3,711
2280,1,"far",0,3,712
2281,1.25,"far",0,3,713
2282,1.5,"far",0,3,714
2283,1.25,"far",0,3,715
2284,1,"far",0,3,716
2285,1,"far",0,3,717
2286,1,"far",0,3,718
2287,1.5,"far",0,3,720
2288,1.25,"far",0,3,721
2289,2,"far",0,3,745
2290,2,"far",0,3,746
2291,2,"far",0,3,747
2292,2,"far",0,3,748
2293,2,"far",0,3,749
2294,7,"far",0,3,751
2295,7,"far",0,3,752
2296,7,"far",0,3,753
2297,3.75,"far",0,3,754
2300,3.25,"far",0,3,757
2301,2,"far",0,3,758
2302,2,"far",0,3,759
2303,2,"far",0,3,760
2304,1.5,"far",0,3,761
2305,2,"far",0,3,762
2306,2,"far",0,3,763
2307,4,"far",0,3,764
2308,2.25,"far",0,3,765
2309,4,"far",0,3,766
2310,0.5,"far",0,3,767
2311,3,"far",0,3,772
2312,2.5,"far",0,3,773
2313,2.5,"far",0,3,774
2314,0.5,"far",0,3,775
2315,0.5,"far",0,3,776
2316,1.5,"far",0,3,777
2317,0.5,"far",0,3,780
2318,0.5,"far",0,3,781
2319,1.25,"far",0,3,784
2320,0.5,"far",0,3,785
2321,1.5,"far",0,3,788
2322,1.5,"far",0,3,790
2323,1,"far",0,3,791
2324,0.8,"far",0,3,792
2326,0.5,"far",0,3,795
2327,1,"far",0,3,800
2328,0.8,"far",0,3,803
2329,0.85,"far",0,3,809
2330,1.05,"far",0,3,810
2331,1.5,"far",0,3,811
2332,2.5,"far",0,3,821
2333,2.5,"far",0,3,823
2334,0.6,"far",0,3,824
2336,0.4,"far",0,3,826
2337,0.7,"far",0,3,827
2338,0.4,"far",0,3,830
2339,0.4,"far",0,3,833
2340,0.4,"far",0,3,834
2342,2,"far",0,3,837
2343,0.5,"far",0,3,843
2344,1,"far",0,3,844
2345,1,"far",0,3,845
2346,1,"far",0,3,846
2347,4,"far",0,3,847
2348,0.6,"far",0,3,851
2349,0.7,"far",0,3,858
2350,0.8,"far",0,3,859
2351,4.5,"far",0,3,867
2352,3.5,"far",0,3,868
2353,0.5,"far",0,3,869
2354,8,"far",0,3,870
2355,3,"far",0,3,871
2356,3,"far",0,3,872
2357,1,"far",0,3,873
2358,3,"far",0,3,874
2359,1,"far",0,3,875
2360,1,"far",0,3,876
2361,0.5,"far",0,3,877
2362,1,"far",0,3,878
2363,3,"far",0,3,880
2364,2,"far",0,3,881
2365,1,"far",0,3,887
2366,0.6,"far",0,3,889
2367,4.25,"far",0,3,898
2368,4.25,"far",0,3,899
2369,4.25,"far",0,3,900
2370,1,"far",0,3,901
2371,2,"far",0,3,902
2372,1,"far",0,3,903
2373,0.5,"far",0,3,904
2374,0.5,"far",0,3,905
2375,1,"far",0,3,906
2376,1,"far",0,3,907
2377,2,"far",0,3,923
2378,1.8,"far",0,3,924
2379,1,"far",0,3,928
2380,1.95,"far",0,3,934
2381,2.55,"far",0,3,935
2382,3.15,"far",0,3,936
2383,3.15,"far",0,3,937
2384,1.95,"far",0,3,938
2385,2.55,"far",0,3,939
2386,0.5,"far",0,3,940
2387,0.75,"far",0,3,941
2388,0.5,"far",0,3,945
2389,1.5,"far",0,3,946
2390,2,"far",0,3,947
2391,1,"far",0,3,948
2392,1,"far",0,3,950
2393,1,"far",0,3,952
2394,3,"far",0,3,953
2395,1,"far",0,3,958
2396,0.5,"far",0,3,959
2397,0.5,"far",0,3,961
2398,1.75,"far",0,3,962
2399,2.25,"far",0,3,968
2400,2.25,"far",0,3,971
2401,2.25,"far",0,3,972
2402,2.25,"far",0,3,973
2403,2.2,"far",0,3,975
2404,0.5,"far",0,3,988
2405,0.7,"far",0,3,997
2406,0.5,"far",0,3,998
2407,2,"far",0,3,999
2408,0.5,"far",0,3,1002
2409,0.7,"far",0,3,1006
2410,0.5,"far",0,3,1007
2411,0.5,"far",0,3,1008
2412,1.75,"far",0,3,1009
2413,2,"far",0,3,1017
2414,2.5,"far",0,3,1018
2415,2.5,"far",0,3,1019
2416,3,"far",0,3,1021
2417,3,"far",0,3,1022
2418,1,"far",0,3,1023
2419,1.5,"far",0,3,1029
2420,1.25,"far",0,3,1030
2421,1,"far",0,3,1040
2422,1,"far",0,3,1041
2423,1,"far",0,3,1042
2424,0.75,"far",0,3,1044
2425,1,"far",0,3,1045
2426,1,"far",0,3,1047
2427,0.4,"far",0,3,1049
2428,2.5,"far",0,3,1050
2429,2.5,"far",0,3,1056
2430,2.5,"far",0,3,1057
2431,1.5,"far",0,3,1058
2432,0.4,"far",0,3,1059
2433,1.5,"far",0,3,1060
2434,3,"far",0,3,1064
2435,3,"far",0,3,1066
2436,0.5,"far",0,3,1067
2437,1.5,"far",0,3,1068
2438,0.7,"far",0,3,1070
2439,1,"far",0,3,1073
2440,1,"far",0,3,1075
2441,2,"far",0,3,1082
2442,3,"far",0,3,1083
2443,3,"far",0,3,1084
2444,0.5,"far",0,3,1085
2445,1,"far",0,3,1092
2446,1,"far",0,3,1096
2447,1,"far",0,3,1097
2448,1.75,"far",0,3,1098
2449,1.5,"far",0,3,1105
2450,0.5,"far",0,3,1106
2451,1,"far",0,3,1108
2452,0.75,"far",0,3,1109
2453,1,"far",0,3,1111
2454,0.4,"far",0,3,1121
2455,1,"far",0,3,1122
2456,0.5,"far",0,3,1123
2457,0.4,"far",0,3,1124
2458,0.4,"far",0,3,1125
2459,0.5,"far",0,3,1127
2460,4,"far",0,3,1133
2461,4,"far",0,3,1134
2462,2,"far",0,3,1135
2463,2,"far",0,3,1136
2464,3.12,"far",0,3,1137
2465,4,"far",0,3,1138
2466,1.5,"far",0,3,1139
2467,0.5,"far",0,3,1140
2468,0.5,"far",0,3,1142
2469,1.5,"far",0,3,1143
2470,4,"far",0,3,1144
2471,1.5,"far",0,3,1145
2472,2.5,"far",1.5,3,1149
2473,0.7,"far",0,3,1150
2474,0.7,"far",0,3,1156
2475,1.25,"far",0,3,1157
2476,1.25,"far",0,3,1158
2477,1,"far",0,3,1161
2478,1,"far",0,3,1162
2479,1,"far",0,3,1163
2480,0.7,"far",0,3,1164
2481,1,"far",0,3,1165
2482,1.66,"far",0,3,1166
2483,1.89,"far",0,3,1167
2484,1.4,"far",0,3,1169
2485,1.15,"far",0,3,1170
2486,1,"far",0,3,1171
2488,0.4,"far",0,3,1173
2489,3.25,"far",0,3,1175
2490,3.25,"far",0,3,1176
2491,1,"far",0,3,1177
2492,0.62,"far",0,3,1178
2493,1.25,"far",0,3,1179
2494,0.55,"far",0,3,1180
2495,0.55,"far",0,3,1181
2496,0.55,"far",0,3,1182
2497,1,"far",0,3,1183
2498,0.55,"far",0,3,1184
2499,0.6,"far",0,3,1196
2500,1.25,"far",0,3,1197
2501,1,"far",0,3,1198
2502,1.25,"far",0,3,1199
2503,1.25,"far",0,3,1200
2504,5,"far",0,3,1201
2505,1.25,"far",0,3,1203
2506,1.25,"far",0,3,1205
2507,2,"far",0,3,1206
2508,7.92,"far",0,3,1207
2509,0.65,"far",0,3,1208
2510,10,"far",0,3,1209
2511,6.5,"far",0,3,1210
2512,2.5,"far",0,3,1211
2513,0.5,"far",0,3,1212
2514,0.5,"far",0,3,1213
2515,0.5,"far",0,3,1214
2516,5,"far",0,3,1224
2517,0.5,"far",0,3,1225
2518,0.5,"far",0,3,1226
2519,1,"far",0,3,1228
2520,2,"far",0,3,1231
2521,1,"far",0,3,1232
2522,1.5,"far",0,3,1234
2523,1,"far",0,3,1235
2524,2.5,"far",0,3,1236
2525,2,"far",0,3,1243
2526,2,"far",0,3,1244
2527,2,"far",0,3,1245
2528,2,"far",0,3,1246
2530,0.5,"far",0,3,1248
2531,2,"far",0,3,1250
2532,0.45,"far",0,3,1252
2533,2,"far",0,3,1254
2534,2,"far",0,3,1255
2535,0.35,"far",0,3,1257
2536,1,"far",0,3,1259
2537,0.65,"far",0,3,1260
2538,0.6,"far",0,3,1261
2539,2,"far",0,3,1263
2541,8.25,"far",0,3,1274
2542,2.5,"far",0,3,1275
2543,3,"far",0,3,1276
2544,3.25,"far",0,3,1277
2545,3.75,"far",0,3,1278
2546,4.5,"far",0,3,1279
2547,5.5,"far",0,3,1280
2548,5.5,"far",0,3,1281
2551,3.75,"far",0,3,1284
2552,5.5,"far",0,3,1285
2553,2.5,"far",0,3,1286
2554,3.25,"far",0,3,1287
2555,3,"far",0,3,1288
2556,3.75,"far",0,3,1289
2557,5.5,"far",0,3,1290
2558,3.75,"far",0,3,1291
2559,8,"far",0,3,1296
2560,6,"far",0,3,1297
2561,8,"far",0,3,1298
2562,11,"far",0,3,1299
2563,5,"far",0,3,1300
2564,6,"far",0,3,1301
2565,5.5,"far",0,3,1302
2566,4.5,"far",0,3,1303
2567,5.5,"far",0,3,1304
2568,4.5,"far",0,3,1305
2569,4.5,"far",0,3,1306
2570,4.5,"far",0,3,1307
2571,2.5,"far",0,3,1308
2572,2.5,"far",0,3,1309
2573,1.5,"far",0,3,1310
2574,21,"far",0,3,1311
2575,15,"far",0,3,1312
2576,6,"far",0,3,1313
2578,2.5,"far",0,3,1316
2579,2.5,"far",0,3,1317
2580,2.5,"far",0,3,1318
2581,2.75,"far",0,3,1319
2582,2.75,"far",0,3,1320
2583,2.75,"far",0,3,1321
2584,2.5,"far",0,3,1322
2585,7,"far",0,3,1323
2586,3.25,"far",0,3,1324
2587,3,"far",0,3,1325
2588,4,"far",0,3,1326
2589,4,"far",0,3,1327
2590,2,"far",0,3,1328
2591,2,"far",0,3,1329
2592,0.5,"far",0,3,1330
2593,0.5,"far",0,3,1331
2594,0.5,"far",0,3,1332
2595,0.5,"far",0,3,1333
2596,0.5,"far",0,3,1334
2597,0.5,"far",0,3,1335
2598,5.5,"far",0,3,1353
2599,4.5,"far",0,3,1356
2600,3.75,"far",0,3,1357
2602,3.75,"far",0,3,1359
2603,5.5,"far",0,3,1360
2604,6.25,"far",0,3,1361
2605,3.75,"far",0,3,1362
2606,5.5,"far",0,3,1363
2607,3.75,"far",0,3,1368
2609,7,"far",0,3,1370
2610,2.75,"far",0,3,1371
2612,8.25,"far",0,3,1375
2614,6.25,"far",0,3,1377
2615,6.25,"far",0,3,1378
2616,3.75,"far",0,3,1380
2617,7,"far",0,3,1381
2619,5.5,"far",0,3,1384
2621,7,"far",0,3,1386
2622,4.5,"far",0,3,1388
2623,5.5,"far",0,3,1389
2624,8.25,"far",0,3,1390
2627,3.75,"far",0,3,1393
2628,2.75,"far",0,3,1394
2632,3.75,"far",0,3,1402
2635,3.75,"far",0,3,1410
2636,3.75,"far",0,3,1411
2637,5.5,"far",0,3,1412
2638,3.75,"far",0,3,1414
2639,2.75,"far",0,3,1415
2640,4.5,"far",0,3,1419
2641,3.75,"far",0,3,1420
2642,3.75,"far",0,3,1421
2643,5.5,"far",0,3,1422
2644,5.5,"far",0,3,1423
2645,6.25,"far",0,3,1424
2646,5.5,"far",0,3,1425
2647,7,"far",0,3,1427
2648,4.5,"far",0,3,1428
2650,8.25,"far",0,3,1430
2651,7,"far",0,3,1432
2652,6.25,"far",0,3,1435
2654,2.5,"far",0,3,1444
2655,3.25,"far",0,3,1445
2656,3,"far",0,3,1446
2657,3,"far",0,3,1447
2658,3,"far",0,3,1448
2659,3.75,"far",0,3,1449
2660,3.75,"far",0,3,1450
2661,3.75,"far",0,3,1451
2662,4.5,"far",0,3,1452
2663,5.5,"far",0,3,1453
2664,5.5,"far",0,3,1454
2665,5.5,"far",0,3,1455
2666,3,"far",0,3,1456
2667,3.75,"far",0,3,1457
2668,3.75,"far",0,3,1458
2669,3.75,"far",0,3,1459
2670,4.5,"far",0,3,1460
2671,2.5,"far",0,3,1461
2672,3,"far",0,3,1462
2673,3,"far",0,3,1463
2675,3.75,"far",0,3,1465
2676,3.75,"far",0,3,1466
2677,3.75,"far",0,3,1467
2678,4.5,"far",0,3,1468
2679,4.5,"far",0,3,1469
2680,4.5,"far",0,3,1470
2681,5.5,"far",0,3,1471
2682,5.5,"far",0,3,1472
2683,5.5,"far",0,3,1473
2684,2.5,"far",0,3,1474
2685,3.25,"far",0,3,1475
2686,3,"far",0,3,1476
2687,3,"far",0,3,1477
2688,3.75,"far",0,3,1478
2689,3.75,"far",0,3,1479
2690,3.75,"far",0,3,1480
2691,4.5,"far",0,3,1481
2692,4.5,"far",0,3,1482
2693,5.5,"far",0,3,1483
2694,5.5,"far",0,3,1484
2695,5.5,"far",0,3,1485
2696,7,"far",0,3,1486
2697,8.25,"far",0,3,1487
2698,3.25,"far",0,3,1488
2699,3,"far",0,3,1489
2700,3.75,"far",0,3,1490
2701,3.75,"far",0,3,1491
2702,4.5,"far",0,3,1492
2703,4.5,"far",0,3,1493
2704,5.5,"far",0,3,1494
2705,5.5,"far",0,3,1495
2706,5.5,"far",0,3,1496
2707,6.25,"far",0,3,1497
2709,8.25,"far",0,3,1499
2710,3.25,"far",0,3,1500
2711,3.75,"far",0,3,1501
2712,4.5,"far",0,3,1502
2713,4.5,"far",0,3,1503
2714,4.5,"far",0,3,1504
2715,5.5,"far",0,3,1505
2716,5.5,"far",0,3,1506
2717,5.5,"far",0,3,1507
2718,6.25,"far",0,3,1508
2719,6.25,"far",0,3,1509
2720,7,"far",0,3,1510
2721,6.25,"far",0,3,1511
2722,7,"far",0,3,1512
2723,7,"far",0,3,1513
2724,7,"far",0,3,1514
2725,12.25,"far",0,3,1515
2726,6.25,"far",0,3,1516
2727,5,"far",0,3,1521
2728,7,"far",0,3,1522
2729,7,"far",0,3,1523
2730,8.25,"far",0,3,1524
2731,5.25,"far",0,3,1525
2732,5.25,"far",0,3,1526
2733,6.25,"far",0,3,1527
2734,6.25,"far",0,3,1528
2735,3.75,"far",0,3,1529
2736,3.75,"far",0,3,1530
2737,3.25,"far",0,3,1531
2738,4.75,"far",0,3,1532
2739,4.75,"far",0,3,1533
2740,5,"far",0,3,1534
2741,6.5,"far",0,3,1535
2742,6.75,"far",0,3,1536
2743,8.5,"far",0,3,1537
2744,8,"far",0,3,1538
2745,8,"far",0,3,1539
2746,7,"far",0,3,1540
2747,0.5,"far",0,3,1541
2748,0.5,"far",0,3,1542
2749,7,"far",0,3,1543
2750,6,"far",0,3,1544
2751,7,"far",0,3,1545
2752,2,"far",0,3,1546
2753,5.5,"far",0,3,1547
2754,5.5,"far",0,3,1548
2755,5.5,"far",0,3,1549
2756,6.25,"far",0,3,1550
2757,6.25,"far",0,3,1551
2758,6.25,"far",0,3,1552
2759,5.75,"far",0,3,1553
2760,4,"far",0,3,1554
2761,3.25,"far",0,3,1555
2763,4,"far",0,3,1558
2764,2,"far",0,3,1559
2765,3,"far",0,3,1560
2766,5,"far",0,3,1561
2767,3,"far",0,3,1562
2768,3.25,"far",0,3,1571
2769,3.5,"far",0,3,1572
2770,3.5,"far",0,3,1573
2771,3.5,"far",0,3,1574
2772,1.75,"far",0,3,1575
2773,1,"far",0,3,1576
2774,0.75,"far",0,3,1577
2775,2.5,"far",0,3,1583
2776,1.75,"far",0,3,1584
2777,1.75,"far",0,3,1585
2778,2.25,"far",0,3,1588
2779,1.5,"far",0,3,1589
2780,1,"far",0,3,1590
2781,1.5,"far",0,3,1592
2782,2,"far",0,3,1596
2783,2,"far",0,3,1597
2784,0.35,"far",0,3,1604
2785,3.75,"far",0,3,1613
2786,1,"far",0,3,1615
2787,1.5,"far",0,3,1616
2788,3,"far",0,3,1617
2789,0.5,"far",0,3,1619
2790,0.85,"far",0,3,1622
2791,1,"far",0,3,1626
2792,1,"far",0,3,1627
2793,1,"far",0,3,1628
2794,1,"far",0,3,1629
2795,1.75,"far",0,3,1630
2796,0.8,"far",0,3,1631
2797,1.95,"far",0,3,1632
2798,0.6,"far",0,3,1636
2799,1.8,"far",0,3,1641
2800,0.5,"far",0,3,1642
2801,1.5,"far",0,3,1644
2802,1,"far",0,3,1645
2803,1,"far",0,3,1647
2804,0.5,"far",0,3,1652
2805,1,"far",0,3,1653
2806,0.4,"far",0,3,1662
2807,1.5,"far",0,3,1664
2808,1.5,"far",0,3,1666
2809,1,"far",0,3,1668
2810,1,"far",0,3,1669
2811,2.25,"far",0,3,1670
2812,0.65,"far",0,3,1672
2813,0.5,"far",0,3,1678
2814,0.6,"far",0,3,1679
2815,1,"far",0,3,1681
2816,1.5,"far",0,3,1683
2817,2,"far",0,3,1684
2818,3,"far",0,3,1685
2819,5,"far",0,3,1686
2820,12,"far",0,3,1687
2821,6,"far",0,3,1688
2822,6,"far",0,3,1689
2823,7,"far",0,3,1691
2824,0.5,"far",0,3,1692
2825,0.5,"far",0,3,1693
2826,3.25,"far",0,3,1694
2827,4.25,"far",0,3,1695
2828,1.5,"far",0,3,1697
2829,0.5,"far",0,3,1698
2830,3,"far",0,3,1711
2831,0.5,"far",0,3,1712
2832,6,"far",0,3,1713
2833,4,"far",0,3,1715
2834,0.6,"far",0,3,1716
2835,0.5,"far",0,3,1718
2836,0.5,"far",0,3,1720
2837,0.6,"far",0,3,1722
2838,0.5,"far",0,3,1723
2839,0.7,"far",0,3,1724
2840,3,"far",0,3,1725
2841,1.25,"far",0,3,1726
2842,1.75,"far",0,3,1727
2843,0.7,"far",0,3,1728
2844,0.5,"far",0,3,1729
2845,0.5,"far",0,3,1730
2846,3,"far",0,3,1731
2847,5,"far",0,3,1732
2848,3,"far",0,3,1733
2849,1.5,"far",0,3,1734
2850,0.5,"far",0,3,1735
2851,1.8,"far",0,3,1736
2852,0.6,"far",0,3,1737
2853,1.69,"far",0,3,1740
2854,1,"far",0,3,1741
2855,1.69,"far",0,3,1742
2856,0.5,"far",0,3,1743
2857,2,"far",0,3,1747
2858,1,"far",0,3,1748
2859,4,"far",0,3,1752
2860,2,"far",0,3,1753
2861,1,"far",0,3,1755
2862,4,"far",0,3,1756
2863,1,"far",0,3,1767
2864,2,"far",0,3,1798
2866,2,"far",0,3,1800
2867,3,"far",0,3,1835
2868,1.5,"far",0,3,1862
2869,1,"far",0,3,1875
2870,0.85,"far",0,3,1879
2871,1,"far",0,3,1909
2872,6,"far",0,3,1910
2873,6,"far",0,3,1911
2874,6,"far",0,3,1912
2875,6,"far",0,3,1913
2876,6,"far",0,3,1914
2877,1,"far",0,3,1915
2878,1,"far",0,3,1916
2879,5,"far",0,3,1920
2880,1,"far",0,3,1921
2881,1.75,"far",0,4,6
2882,2.25,"far",0,4,8
2883,2,"far",0,4,11
2884,1,"far",0,4,14
2885,1.2,"far",0,4,15
2886,0.7,"far",0,4,16
2887,0.5,"far",0,4,17
2888,0.5,"far",0,4,20
2889,0.75,"far",0,4,21
2890,0.7,"far",0,4,22
2891,0.75,"far",0,4,24
2892,0.5,"far",0,4,25
2893,2,"far",0,4,27
2894,2.5,"far",0,4,28
2895,2.5,"far",0,4,29
2896,2.5,"far",0,4,30
2897,1,"far",0,4,36
2898,3,"far",0,4,37
2899,0.7,"far",0,4,38
2900,2.5,"far",0,4,39
2901,1.65,"far",0,4,40
2902,4,"far",0,4,41
2903,2.25,"far",0,4,42
2904,0.4,"far",0,4,43
2905,0.4,"far",0,4,44
2906,0.5,"far",0,4,45
2907,2.25,"far",0,4,47
2908,1.5,"far",0,4,48
2909,0.5,"far",0,4,55
2910,3.5,"far",0,4,56
2911,1,"far",0,4,57
2912,1.4,"far",0,4,60
2913,1,"far",0,4,61
2914,0.6,"far",0,4,62
2915,0.2,"far",0,4,63
2916,0.3,"far",0,4,64
2917,0.6,"far",0,4,65
2918,0.6,"far",0,4,66
2919,0.6,"far",0,4,67
2920,1.4,"far",0,4,68
2921,1.4,"far",0,4,79
2922,1,"far",0,4,81
2923,1,"far",0,4,82
2924,1,"far",0,4,83
2925,1,"far",0,4,84
2926,1,"far",0,4,85
2927,1,"far",0,4,86
2928,1,"far",0,4,87
2929,0.75,"far",0,4,88
2930,1,"far",0,4,89
2931,1,"far",0,4,90
2932,1,"far",0,4,91
2933,1,"far",0,4,92
2934,0.5,"far",0,4,93
2935,5,"far",0,4,94
2936,6,"far",0,4,95
2937,8,"far",0,4,96
2938,6,"far",0,4,97
2939,6,"far",0,4,98
2940,6,"far",0,4,99
2941,6,"far",0,4,100
2942,3,"far",0,4,101
2943,5,"far",0,4,102
2944,0.5,"far",0,4,103
2945,3,"far",0,4,104
2946,5,"far",0,4,106
2947,0.75,"far",0,4,107
2948,2.5,"far",0,4,108
2949,0.5,"far",0,4,109
2950,0.5,"far",0,4,110
2951,0.5,"far",0,4,111
2952,1,"far",0,4,112
2953,0.5,"far",0,4,113
2954,0.5,"far",0,4,114
2955,1,"far",0,4,115
2956,0.5,"far",0,4,116
2958,1,"far",0,4,130
2959,1,"far",0,4,131
2960,1,"far",0,4,132
2961,0.2,"far",0,4,134
2962,1,"far",0,4,135
2963,1,"far",0,4,139
2964,0.5,"far",0,4,140
2965,0.5,"far",0,4,141
2966,4,"far",0,4,142
2967,4,"far",0,4,143
2968,1,"far",0,4,144
2969,1,"far",0,4,145
2970,1.5,"far",0,4,151
2971,2.25,"far",0,4,152
2972,5,"far",0,4,155
2973,3.67,"far",0,4,156
2974,1,"far",0,4,158
2975,2.25,"far",0,4,159
2976,1.5,"far",0,4,160
2977,0.75,"far",0,4,161
2978,1,"far",0,4,162
2979,1,"far",0,4,163
2980,0.5,"far",0,4,164
2981,0.7,"far",0,4,168
2982,1.75,"far",0,4,169
2983,0.5,"far",0,4,170
2984,0.5,"far",0,4,175
2985,0.7,"far",0,4,178
2986,2,"far",0,4,187
2987,1.5,"far",0,4,188
2988,3,"far",0,4,189
2989,4.25,"far",1,4,192
2990,4,"far",0,4,193
2991,4,"far",0,4,194
2992,1,"far",0,4,195
2993,1.4,"far",0,4,196
2994,0.4,"far",0,4,197
2995,4.25,"far",0,4,198
2996,1.75,"far",0,4,200
2997,3,"far",1.5,4,204
2998,4.5,"far",1,4,205
2999,3,"far",0,4,206
3000,6,"far",1,4,207
3001,3,"far",0,4,208
3002,3,"far",0,4,209
3003,1,"far",0,4,210
3004,1.5,"far",0,4,214
3005,1,"far",0,4,215
3006,1.5,"far",0,4,216
3007,0.5,"far",0,4,218
3008,0.8,"far",0,4,219
3009,0.4,"far",0,4,225
3010,0.4,"far",0,4,226
3011,1.25,"far",0,4,227
3012,1.25,"far",0,4,228
3013,1,"far",0,4,229
3014,0.75,"far",0,4,230
3015,0.75,"far",0,4,231
3016,7,"far",0,4,232
3017,0.5,"far",0,4,233
3018,2.1,"far",0,4,234
3019,1.75,"far",0,4,235
3020,1,"far",0,4,243
3021,1,"far",0,4,245
3022,1.75,"far",0,4,246
3023,1.75,"far",0,4,247
3025,3,"far",0,4,252
3027,1.5,"far",0,4,254
3028,1,"far",0,4,257
3029,2.25,"far",0,4,268
3030,0.6,"far",0,4,269
3031,0.5,"far",0,4,273
3032,3,"far",0,4,274
3033,0.5,"far",0,4,275
3034,0.5,"far",0,4,276
3035,3,"far",0,4,282
3036,3,"far",0,4,284
3037,2,"far",0,4,285
3038,4,"far",0,4,287
3039,1.5,"far",0,4,288
3040,0.45,"far",0,4,289
3042,0.75,"far",0,4,292
3043,1,"far",0,4,293
3044,3.2,"far",0,4,294
3045,3.5,"far",0,4,295
3046,3.25,"far",0,4,296
3047,1,"far",0,4,297
3048,5.5,"far",0,4,298
3049,12,"far",0,4,299
3050,5,"far",0,4,313
3051,4,"far",0,4,314
3052,0.7,"far",0,4,315
3053,3,"far",0,4,316
3054,0.5,"far",0,4,317
3055,0.5,"far",0,4,319
3056,3,"far",0,4,320
3057,2.5,"far",0,4,321
3058,2,"far",0,4,322
3059,4,"far",0,4,329
3060,2.25,"far",0,4,331
3061,0.4,"far",0,4,332
3062,0.4,"far",0,4,333
3063,1,"far",0,4,334
3064,3,"far",0,4,341
3065,0.4,"far",0,4,342
3066,1.5,"far",0,4,343
3067,1,"far",0,4,344
3069,2,"far",0,4,351
3070,3,"far",0,4,352
3071,0.5,"far",0,4,353
3072,2,"far",0,4,356
3073,4,"far",0,4,361
3074,3,"far",0,4,362
3075,3,"far",0,4,363
3076,2,"far",0,4,364
3077,2,"far",0,4,365
3078,2,"far",0,4,366
3079,2,"far",0,4,367
3080,1,"far",0,4,368
3081,3,"far",0,4,369
3082,0.5,"far",0,4,370
3083,4,"far",0,4,371
3084,2,"far",0,4,372
3085,3,"far",0,4,373
3086,3,"far",0,4,374
3087,4,"far",0,4,375
3088,1.2,"far",0,4,376
3089,2.25,"far",0,4,391
3090,2,"far",0,4,392
3091,1,"far",0,4,393
3092,0.45,"far",0,4,394
3093,0.9,"far",0,4,395
3094,0.75,"far",0,4,397
3095,0.4,"far",0,4,399
3096,0.5,"far",0,4,401
3097,0.7,"far",0,4,408
3098,2.92,"far",0,4,409
3099,5,"far",0,4,411
3100,1.5,"far",0,4,412
3101,1.5,"far",0,4,413
3102,0.5,"far",0,4,414
3103,4.5,"far",0,4,415
3104,7,"far",0,4,416
3105,0.5,"far",0,4,417
3106,0.5,"far",0,4,418
3107,1,"far",0,4,419
3108,0.5,"far",0,4,420
3109,3.5,"far",0,4,431
3110,8.25,"far",0,4,432
3111,2.92,"far",0,4,434
3112,5,"far",0,4,436
3113,5,"far",0,4,437
3114,9,"far",0,4,438
3115,7,"far",0,4,439
3116,4,"far",0,4,440
3117,4.2,"far",0,4,442
3118,4.2,"far",0,4,443
3119,4.2,"far",0,4,444
3120,4.2,"far",0,4,445
3121,4.2,"far",0,4,446
3122,1,"far",0,4,457
3123,0.7,"far",0,4,458
3124,1,"far",0,4,459
3125,0.6,"far",0,4,461
3126,0.5,"far",0,4,463
3127,0.665,"far",0,4,466
3128,2.75,"far",0,4,469
3129,0.65,"far",0,4,471
3130,0.4,"far",0,4,481
3131,1.5,"far",0,4,482
3132,0.7,"far",0,4,483
3133,1.5,"far",0,4,484
3134,2,"far",0,4,485
3135,2,"far",0,4,486
3136,0.6,"far",0,4,487
3138,0.4,"far",0,4,494
3139,0.5,"far",0,4,495
3140,0.4,"far",0,4,496
3141,0.4,"far",0,4,497
3142,0.5,"far",0,4,500
3143,0.5,"far",0,4,501
3144,1,"far",0,4,505
3145,1,"far",0,4,507
3146,0.5,"far",0,4,509
3147,1.75,"far",0,4,521
3148,4.6,"far",0,4,524
3149,1.75,"far",0,4,526
3150,2.5,"far",0,4,533
3151,0.5,"far",0,4,534
3152,3.5,"far",0,4,538
3153,3.5,"far",0,4,539
3154,2,"far",0,4,540
3155,3.52,"far",0,4,541
3156,5,"far",0.55,4,547
3157,3.5,"far",0,4,548
3158,4.25,"far",1,4,549
